customer_id_nk,sale_id_nk,fecha,n_items,unidades,importe,margen,tiene_devolucion
456,2972,2020-04-12,3,8,869.92,348.0,False
456,11015,2020-03-08,2,4,349.78,139.92,False
457,3677,2025-11-22,1,2,359.98,144.0,False
457,10817,2025-05-13,4,8,849.65,339.88,False
457,13681,2025-03-03,4,9,1324.64,529.88,False
457,8449,2024-10-27,4,8,479.74,191.92,False
457,1612,2024-10-23,1,2,239.98,96.0,False
457,4098,2024-04-29,3,6,1039.67,415.88,True
457,10383,2023-12-21,4,10,2289.9,916.0,False
457,10596,2023-07-02,4,7,979.66,391.88,False
457,14608,2023-06-28,4,7,799.93,320.0,False
457,10164,2023-04-06,1,2,599.98,240.0,False
457,12205,2022-08-16,2,3,369.7,147.88,False
457,8863,2022-08-08,1,2,119.98,48.0,False
457,13809,2022-07-21,1,2,599.98,240.0,False
457,8761,2022-05-26,2,4,519.6,207.84,False
457,11553,2022-05-07,1,2,159.98,64.0,False
457,9149,2022-04-22,1,3,479.97,192.0,False
457,7311,2022-04-16,4,9,651.91,260.8,False
457,13059,2021-10-04,1,3,449.97,180.0,False
457,7623,2020-11-06,2,4,594.87,237.96,False
457,13590,2020-10-28,4,6,634.85,253.96,True
457,9115,2020-10-27,3,5,559.77,223.92,False
457,14423,2020-09-08,1,2,51.98,20.8,False
458,1548,2025-11-19,4,10,1304.9,522.0,False
458,10635,2025-09-26,1,1,59.99,24.0,False
458,1540,2024-09-03,1,2,319.98,128.0,True
458,10751,2024-08-21,3,5,614.86,245.96,False
458,8539,2024-08-19,4,10,664.9,266.0,False
458,10892,2024-05-11,1,3,164.7,65.88,False
458,4140,2024-04-12,1,1,59.99,24.0,False
458,11615,2024-03-19,1,3,74.7,29.88,False
458,12753,2023-11-23,4,8,419.83,167.96,True
458,2801,2023-05-04,2,3,539.88,215.96,False
458,7513,2022-07-22,1,1,149.9,59.96,False
458,10099,2022-05-28,2,3,429.88,171.96,False
458,8880,2022-05-02,1,3,77.97,31.2,False
458,4768,2021-05-08,1,2,39.98,16.0,False
458,11724,2021-03-21,3,6,349.58,139.84,False
458,8877,2020-07-21,4,8,869.92,348.0,False
458,81,2020-05-24,1,2,99.98,40.0,False
458,14510,2020-05-08,4,9,1919.91,768.0,False
458,8671,2020-04-13,4,6,584.94,234.0,False
459,13040,2025-09-19,1,1,129.99,52.0,False
459,12855,2024-12-26,3,7,219.93,88.0,False
459,14321,2024-10-10,1,1,54.9,21.96,False
459,12901,2024-07-04,3,8,659.92,264.0,False
459,457,2024-05-10,3,6,1499.94,600.0,False
459,10839,2024-04-05,2,2,549.98,220.0,False
459,8062,2024-03-09,2,2,84.89,33.96,False
459,4561,2023-10-30,4,10,1479.72,591.92,False
459,9934,2023-09-06,3,7,989.93,396.0,True
459,8649,2023-01-13,3,7,2119.93,848.0,False
459,9434,2023-01-08,4,10,434.27,173.72,False
459,9079,2022-12-20,2,4,429.6,171.84,False
459,3252,2022-05-12,1,1,199.9,79.96,False
459,8371,2022-03-14,4,12,734.61,293.88,False
459,14210,2021-06-07,1,1,69.99,28.0,False
459,4104,2021-01-14,1,1,79.99,32.0,False
459,8129,2020-10-13,3,4,539.78,215.92,False
459,9406,2020-05-04,3,6,1299.94,520.0,False
459,7759,2020-04-28,2,2,59.98,24.0,False
459,8319,2020-04-20,3,8,819.92,328.0,False
459,10602,2020-03-14,3,6,584.94,234.0,False
459,11071,2020-02-23,3,6,479.76,191.92,False
460,4770,2025-03-17,2,6,689.94,276.0,True
460,12677,2025-03-12,2,4,369.96,148.0,False
460,13694,2024-12-18,4,6,359.85,143.96,False
460,2174,2024-04-22,3,5,729.59,291.84,False
460,12711,2024-03-17,3,8,1164.47,465.8,False
460,13953,2024-02-17,4,7,839.66,335.88,False
460,11825,2023-09-21,4,10,854.0,341.6,False
460,7904,2022-08-09,4,8,1034.65,413.88,True
460,9455,2022-07-28,3,8,1079.92,432.0,False
460,877,2021-11-23,2,4,799.78,319.92,False
460,6968,2021-10-15,2,5,389.77,155.92,False
460,8315,2021-09-19,3,5,499.86,199.96,False
460,12084,2021-07-30,3,7,544.66,217.88,False
460,8212,2021-07-20,3,8,789.2,315.68,False
460,9255,2021-06-04,3,8,1559.65,623.88,False
460,2091,2021-03-08,1,3,359.7,143.88,False
460,11087,2021-02-08,4,10,1419.72,567.92,False
460,14765,2021-01-08,4,8,1559.92,624.0,False
460,9771,2020-07-27,4,8,519.38,207.76,False
460,12011,2020-03-27,3,4,279.87,111.96,False
460,5154,2020-01-28,2,3,539.97,216.0,False
461,12303,2025-02-20,4,8,1309.92,524.0,False
461,11114,2025-01-13,1,2,159.98,64.0,False
461,11176,2024-12-26,4,8,899.47,359.8,True
461,8410,2024-11-01,4,7,724.57,289.84,False
461,12727,2024-07-06,2,3,349.88,139.96,False
461,12009,2024-01-06,1,3,299.7,119.88,False
461,8955,2023-02-15,2,5,374.68,149.88,False
461,9151,2023-01-20,1,3,239.97,96.0,False
461,10540,2022-09-29,4,8,1649.92,660.0,False
461,6201,2022-03-07,3,8,889.65,355.88,False
461,4850,2022-02-06,1,1,39.9,15.96,False
461,66,2022-01-31,4,8,439.74,175.92,False
461,14948,2021-12-10,2,5,269.68,107.88,True
461,10331,2021-10-15,4,7,619.75,247.92,False
461,4063,2021-04-27,2,2,84.89,33.96,False
461,1760,2020-11-12,3,5,449.86,179.96,False
461,2922,2020-10-09,3,5,339.59,135.84,False
461,7135,2020-08-25,3,7,669.48,267.8,True
461,6146,2020-08-10,1,1,39.9,15.96,False
461,9589,2020-03-19,2,3,119.97,48.0,False
462,6757,2025-09-08,4,9,709.73,283.92,False
462,4115,2025-07-17,1,1,25.99,10.4,False
462,7334,2024-06-18,4,7,689.84,275.96,True
462,3602,2024-06-06,4,9,1509.91,604.0,True
462,13948,2024-03-02,2,4,319.78,127.92,False
462,12141,2024-02-26,4,9,949.91,380.0,True
462,1991,2024-02-16,2,5,769.68,307.88,False
462,7073,2024-01-30,3,3,189.79,75.92,False
462,8119,2023-12-12,2,5,739.95,296.0,False
462,14654,2023-02-13,4,6,629.76,251.92,True
462,10519,2022-11-16,3,5,319.59,127.84,False
462,2575,2022-06-26,2,3,459.97,184.0,False
462,11424,2021-11-30,3,6,1059.49,423.8,False
462,8343,2021-09-12,4,9,1259.82,503.96,False
462,4889,2021-08-15,2,5,319.95,128.0,False
462,5994,2021-05-13,1,2,119.98,48.0,False
462,12607,2020-11-28,2,2,224.98,90.0,False
462,8120,2020-10-22,4,9,799.91,320.0,False
462,5564,2020-09-23,1,3,749.97,300.0,False
462,11613,2020-03-30,2,6,989.94,396.0,False
463,1352,2025-05-29,2,5,909.95,364.0,False
463,10254,2025-05-21,3,5,172.95,69.2,False
463,6305,2024-12-15,3,6,1069.76,427.92,False
463,6265,2024-05-03,3,8,664.92,266.0,True
463,13888,2024-02-21,3,6,1409.67,563.88,False
463,11796,2024-02-18,4,4,774.87,309.96,False
463,435,2024-02-01,3,6,909.49,363.8,False
463,8941,2024-01-04,2,4,439.78,175.92,False
463,2791,2023-08-01,4,8,707.56,283.04,False
463,14790,2022-07-30,2,4,379.78,151.92,False
463,12507,2021-11-18,2,5,589.95,236.0,False
463,1288,2021-06-05,3,6,1349.94,540.0,False
463,9072,2021-04-22,1,2,49.98,20.0,False
463,5693,2020-11-09,4,4,569.87,227.96,True
463,13484,2020-07-30,1,3,599.97,240.0,False
463,3955,2020-03-18,4,9,789.37,315.76,False
464,2361,2025-12-18,1,2,59.98,24.0,False
464,9064,2025-11-17,1,2,259.98,104.0,False
464,10852,2025-01-18,4,11,1169.89,468.0,True
464,7119,2024-09-28,4,7,491.57,196.64,False
464,4772,2024-07-21,2,5,229.95,92.0,False
464,7556,2024-04-22,3,7,979.66,391.88,False
464,14247,2024-04-05,3,8,824.65,329.88,False
464,1875,2024-02-27,3,7,889.75,355.92,False
464,10957,2024-02-19,1,1,129.99,52.0,False
464,9388,2023-12-11,3,3,789.97,316.0,False
464,2363,2023-11-27,1,2,79.8,31.92,False
464,10213,2023-11-24,4,8,569.74,227.92,False
464,14434,2023-10-27,2,5,449.5,179.8,False
464,2995,2023-04-22,2,4,259.69,103.88,False
464,14422,2022-12-11,2,3,139.97,56.0,False
464,3220,2022-10-07,4,10,1134.54,453.84,True
464,3950,2022-02-03,2,2,219.89,87.96,False
464,11350,2021-12-31,4,6,699.76,279.92,False
464,10758,2021-04-20,3,6,829.85,331.96,True
464,1641,2021-04-15,2,4,277.87,111.16,False
464,8704,2021-03-31,4,7,1000.93,400.4,False
464,14701,2021-03-29,4,11,674.62,269.88,False
464,6843,2021-02-02,1,3,299.7,119.88,False
465,10949,2025-04-17,1,3,419.97,168.0,False
465,1606,2025-03-15,1,3,164.7,65.88,False
465,7020,2024-11-08,4,9,1319.64,527.88,False
465,9127,2024-10-13,1,2,79.8,31.92,False
465,5442,2024-09-19,2,6,629.94,252.0,False
465,1860,2024-06-27,3,6,344.67,137.88,False
465,1767,2024-06-13,3,6,535.94,214.4,False
465,7699,2024-04-26,4,5,529.86,211.96,False
465,7981,2024-04-14,1,2,199.8,79.92,True
465,13483,2024-03-14,1,2,379.98,152.0,False
465,3847,2023-11-09,2,4,254.87,101.96,False
465,12823,2023-09-25,4,9,1169.73,467.92,False
465,2177,2023-07-15,3,4,279.78,111.92,False
465,8655,2023-07-13,2,2,59.89,23.96,False
465,8223,2022-09-21,3,7,1819.93,728.0,False
465,1605,2022-09-05,2,5,709.77,283.92,True
465,11935,2022-05-16,1,3,899.97,360.0,False
465,2509,2022-03-13,1,1,19.99,8.0,False
465,10711,2021-12-16,3,6,1169.94,468.0,False
465,14183,2021-06-24,4,5,419.59,167.84,False
465,5437,2020-11-06,4,8,829.92,332.0,False
465,13691,2020-05-04,2,5,1359.95,544.0,False
466,11931,2025-04-28,2,3,409.7,163.88,False
466,4376,2025-01-23,1,1,39.99,16.0,False
466,2737,2024-12-13,2,2,199.98,80.0,False
466,4859,2024-10-07,3,5,909.95,364.0,False
466,11918,2024-05-01,1,2,299.98,120.0,False
466,2603,2023-12-04,1,2,199.98,80.0,False
466,4990,2023-11-24,4,8,1859.92,744.0,False
466,13242,2023-07-16,4,7,612.84,245.16,False
466,13712,2023-03-11,2,4,145.96,58.4,False
466,2638,2021-10-28,2,4,359.78,143.92,False
466,12218,2020-10-29,2,4,239.96,96.0,False
466,6687,2020-05-24,2,4,449.87,179.96,False
467,14045,2025-11-30,4,7,244.66,97.88,False
467,2745,2025-09-08,3,7,504.57,201.84,False
467,10745,2025-04-16,4,7,1939.84,775.96,False
467,11510,2024-06-13,3,6,419.67,167.88,False
467,7473,2024-01-28,1,2,119.98,48.0,False
467,3629,2023-07-27,1,3,89.97,36.0,False
467,11232,2023-01-19,3,5,395.77,158.32,False
467,1318,2022-10-28,3,6,849.76,339.92,True
467,8705,2022-08-14,4,8,744.92,298.0,True
467,12900,2022-06-07,2,5,1349.95,540.0,False
467,577,2022-04-23,2,6,239.94,96.0,False
467,13853,2022-03-28,3,8,579.38,231.76,False
467,3076,2021-12-08,4,7,849.66,339.88,False
467,12360,2021-09-23,2,4,369.69,147.88,False
467,4449,2021-09-11,3,8,459.65,183.88,False
467,12438,2021-01-11,2,5,199.95,80.0,False
467,6753,2021-01-09,1,1,299.99,120.0,False
467,13239,2020-10-22,1,2,499.98,200.0,False
467,3549,2020-07-04,4,9,884.37,353.76,False
467,9533,2020-03-06,1,1,119.9,47.96,False
468,6822,2025-09-07,1,3,749.97,300.0,False
468,2278,2025-08-16,4,10,557.63,223.08,False
468,6223,2025-08-15,3,6,779.94,312.0,False
468,6189,2025-05-17,2,6,779.94,312.0,False
468,9504,2025-05-01,3,5,909.77,363.92,True
468,6542,2024-12-21,4,6,889.94,356.0,False
468,6522,2024-03-08,4,9,724.37,289.76,False
468,2912,2024-02-01,1,1,149.9,59.96,False
468,1938,2023-12-13,2,5,739.95,296.0,False
468,8052,2023-12-01,3,6,1304.67,521.88,False
468,4593,2023-11-26,4,9,1049.28,419.72,False
468,3813,2023-09-28,4,5,789.77,315.92,False
468,6224,2023-02-10,4,9,669.64,267.88,False
468,11757,2023-02-10,4,9,2489.91,996.0,False
468,10017,2023-01-14,3,6,829.94,332.0,False
468,5821,2022-06-18,1,1,49.99,20.0,True
468,2056,2021-11-08,4,6,759.94,304.0,False
468,5728,2021-09-09,1,2,99.8,39.92,False
468,9946,2021-08-17,2,4,159.96,64.0,False
468,14469,2021-06-28,1,1,34.99,14.0,False
468,14530,2021-04-16,1,2,99.98,40.0,False
468,13608,2021-03-12,3,7,709.93,284.0,True
468,13124,2020-12-14,4,4,529.78,211.92,False
468,8995,2020-11-08,3,5,519.95,208.0,False
468,10157,2020-10-16,3,7,1129.93,452.0,False
468,10484,2020-04-02,2,4,169.6,67.84,False
468,1258,2020-01-29,2,4,189.96,76.0,False
469,7191,2025-05-27,3,5,509.77,203.92,False
469,6107,2025-03-06,4,7,379.75,151.92,False
469,2722,2024-12-31,3,8,1309.38,523.76,True
469,13361,2024-08-23,4,8,1629.65,651.88,False
469,5127,2024-03-16,2,4,279.6,111.84,False
469,11376,2023-06-22,3,7,284.93,114.0,False
469,9065,2023-05-30,3,9,1544.91,618.0,False
469,12750,2023-02-28,1,2,199.8,79.92,False
469,14601,2022-04-14,2,2,229.98,92.0,True
469,3516,2022-01-21,2,6,449.94,180.0,False
469,7029,2021-11-02,4,7,799.48,319.8,False
469,13540,2021-10-29,3,4,339.87,135.96,False
469,5835,2020-09-20,2,4,709.78,283.92,False
469,11748,2020-09-03,2,5,1219.95,488.0,False
470,12318,2025-12-03,4,7,719.57,287.84,False
470,1063,2025-10-23,2,3,209.97,84.0,False
470,14162,2025-10-16,3,5,889.77,355.92,True
470,9990,2025-05-31,1,1,99.9,39.96,False
470,1533,2024-09-30,3,7,457.75,183.12,True
470,2605,2024-07-06,1,1,89.99,36.0,False
470,2419,2023-04-14,4,8,434.56,173.84,False
470,1620,2022-01-30,3,5,339.59,135.84,False
470,5279,2022-01-01,1,1,89.9,35.96,False
470,12528,2021-12-02,2,4,299.87,119.96,False
470,4809,2021-10-07,2,3,459.97,184.0,False
470,4138,2021-09-22,4,9,999.64,399.88,True
470,14318,2021-03-21,3,7,1419.93,568.0,False
470,11057,2021-01-31,3,6,519.94,208.0,False
470,287,2020-10-10,1,2,79.98,32.0,False
470,7983,2020-06-20,4,10,969.81,387.96,False
470,758,2020-04-08,4,6,1619.76,647.92,False
470,10140,2020-01-08,1,3,269.7,107.88,False
470,10979,2020-01-01,1,3,239.97,96.0,False
471,12557,2025-05-12,4,6,385.67,154.28,False
471,13614,2024-08-23,3,5,499.86,199.96,False
471,13811,2024-06-18,3,5,191.77,76.72,False
471,4046,2024-03-23,3,7,804.3,321.72,False
471,6491,2023-10-01,3,6,719.94,288.0,False
471,8321,2023-09-09,1,1,89.99,36.0,False
471,10034,2022-10-14,1,3,164.7,65.88,False
471,3872,2022-06-06,2,6,719.67,287.88,False
471,1293,2022-03-05,3,6,939.49,375.8,False
471,12883,2021-10-13,2,4,209.96,84.0,False
471,12992,2021-07-29,4,10,951.63,380.68,False
471,2119,2021-06-30,2,4,529.96,212.0,False
471,5410,2021-06-19,3,4,274.87,109.96,False
471,14763,2021-01-27,4,8,534.56,213.84,False
471,7874,2020-12-13,2,3,189.88,75.96,False
471,6620,2020-11-24,4,10,1779.9,712.0,False
471,4265,2020-09-04,2,4,1149.96,460.0,False
471,7369,2020-08-19,1,2,99.98,40.0,False
471,1807,2020-04-20,4,9,729.73,291.92,False
472,7618,2025-12-14,1,3,209.97,84.0,False
472,9443,2025-10-04,4,7,349.84,139.96,False
472,9630,2025-10-02,1,1,119.99,48.0,False
472,12844,2025-09-15,4,8,549.65,219.88,False
472,8463,2025-03-17,3,6,839.76,335.92,False
472,6018,2025-03-12,2,5,219.95,88.0,True
472,8791,2025-02-22,2,2,259.89,103.96,False
472,7689,2024-02-09,4,9,1477.91,591.2,False
472,10139,2023-04-05,2,6,1619.94,648.0,False
472,12086,2023-03-12,2,2,159.89,63.96,False
472,9721,2023-01-12,4,8,1699.47,679.8,False
472,2229,2022-10-27,4,6,1299.76,519.92,False
472,12309,2022-10-16,2,3,119.88,47.96,False
472,5146,2022-08-25,2,5,889.95,356.0,False
472,13734,2022-05-01,2,6,899.94,360.0,False
472,12673,2021-10-26,1,2,159.98,64.0,False
472,9177,2021-09-28,3,6,459.85,183.96,False
472,6791,2021-08-28,1,1,79.99,32.0,False
472,2587,2021-08-04,4,8,965.65,386.28,False
472,11485,2021-03-25,2,6,719.94,288.0,False
472,10811,2021-01-04,1,1,34.99,14.0,False
472,12988,2020-11-24,2,4,551.96,220.8,False
472,14046,2020-07-20,4,11,1919.62,767.88,True
473,14623,2025-08-12,1,1,79.99,32.0,False
473,10922,2025-06-22,1,3,149.97,60.0,False
473,1897,2024-08-19,2,4,599.78,239.92,False
473,8432,2024-02-18,4,9,954.91,382.0,False
473,24,2023-03-19,2,4,219.6,87.84,False
473,7468,2022-12-27,4,9,619.91,248.0,False
473,3202,2022-09-18,4,8,824.56,329.84,False
473,12698,2022-06-01,1,1,69.9,27.96,False
473,13863,2022-03-14,2,4,109.87,43.96,False
473,3645,2021-05-24,3,5,519.77,207.92,False
473,13705,2021-03-23,3,5,599.86,239.96,True
473,5006,2020-01-25,2,3,99.97,40.0,False
474,7994,2025-06-02,1,3,569.97,228.0,False
474,683,2025-03-05,1,2,69.98,28.0,False
474,9383,2024-12-01,1,2,159.98,64.0,False
474,5546,2024-08-28,4,8,719.74,287.92,False
474,3994,2024-07-12,3,7,1029.66,411.88,False
474,7039,2023-12-19,1,3,59.97,24.0,False
474,14700,2023-12-10,3,7,1409.93,564.0,False
474,8128,2023-10-05,4,6,669.67,267.88,False
474,7697,2023-09-01,2,3,349.7,139.88,False
474,10825,2023-04-09,4,9,1029.1,411.64,True
474,3718,2023-03-18,4,9,1569.91,628.0,True
474,9661,2023-01-19,2,4,244.69,97.88,False
474,1806,2022-12-30,1,2,119.98,48.0,False
474,1291,2022-09-17,2,4,324.96,130.0,False
474,1151,2021-11-21,3,6,379.67,151.88,False
474,4663,2021-10-19,2,5,469.77,187.92,False
474,10083,2021-09-01,4,6,1169.94,468.0,True
474,12713,2021-06-28,2,4,479.96,192.0,False
474,9212,2021-05-26,3,7,389.66,155.88,True
474,11161,2021-04-20,3,6,219.67,87.88,False
474,6717,2021-03-07,4,9,1189.91,476.0,False
474,13127,2021-01-14,4,9,649.1,259.64,False
474,2173,2020-05-07,1,2,279.98,112.0,False
474,1039,2020-03-10,2,5,549.95,220.0,False
475,2197,2025-12-08,1,1,119.9,47.96,False
475,8349,2025-11-21,4,9,1059.73,423.92,False
475,12062,2024-11-19,4,8,1219.92,488.0,True
475,3920,2024-09-16,1,3,179.97,72.0,False
475,4064,2024-06-24,1,2,299.98,120.0,False
475,1504,2024-05-04,1,1,159.99,64.0,False
475,1103,2024-05-03,2,5,704.95,282.0,False
475,11785,2023-12-12,2,5,344.95,138.0,False
475,2372,2023-06-15,2,5,1299.95,520.0,False
475,3080,2023-05-26,1,3,269.7,107.88,False
475,5775,2023-05-19,2,3,329.79,131.92,False
475,8551,2023-03-27,4,8,514.92,206.0,False
475,3226,2023-01-11,3,6,774.94,310.0,False
475,14265,2022-11-29,2,4,1049.96,420.0,False
475,6150,2022-05-08,1,1,99.9,39.96,False
475,11554,2022-03-26,2,6,779.67,311.88,False
475,1191,2021-12-03,1,1,79.99,32.0,False
475,6891,2021-11-01,4,12,1679.34,671.76,False
475,7075,2021-10-21,4,12,1469.34,587.76,False
475,1222,2021-09-20,1,3,239.97,96.0,False
475,6730,2021-07-24,3,5,399.77,159.92,False
475,6604,2021-06-21,1,3,119.7,47.88,False
475,2668,2021-01-25,4,11,1689.89,676.0,False
475,6319,2021-01-21,2,4,369.96,148.0,False
475,8522,2020-09-23,2,2,379.98,152.0,False
475,14374,2020-03-20,4,9,709.37,283.76,False
476,79,2025-10-26,3,5,439.68,175.88,False
476,14418,2025-08-14,1,2,259.8,103.92,False
476,5575,2025-02-10,2,5,599.95,240.0,False
476,8155,2024-10-25,3,6,524.94,210.0,False
476,6885,2024-05-03,1,2,499.98,200.0,False
476,12386,2024-03-15,3,7,874.75,349.92,False
476,9833,2024-01-28,3,3,369.88,147.96,False
476,530,2023-10-23,3,5,434.86,173.96,False
476,14209,2023-05-09,4,10,1299.54,519.84,False
476,12615,2023-03-31,3,5,489.77,195.92,False
476,13109,2023-02-01,4,8,324.65,129.88,False
476,9671,2022-11-12,2,6,659.94,264.0,False
476,10135,2022-04-11,4,7,499.39,199.76,False
476,10347,2022-04-02,1,3,59.97,24.0,False
476,11247,2022-03-25,4,9,1161.73,464.72,False
476,5614,2022-01-21,4,4,289.78,115.92,False
476,12053,2021-12-07,3,7,719.93,288.0,False
476,11335,2021-09-25,1,3,119.7,47.88,False
476,522,2021-08-24,3,9,1109.91,444.0,True
476,14539,2021-07-25,3,6,909.67,363.88,False
476,1743,2021-05-19,2,3,599.97,240.0,False
476,4408,2021-04-05,2,3,289.97,116.0,False
476,4545,2021-03-13,4,7,1359.75,543.92,True
476,10110,2020-12-14,4,6,724.85,289.96,False
476,334,2020-09-29,2,4,459.87,183.96,False
476,10483,2020-09-24,1,1,119.9,47.96,False
476,4209,2020-07-14,4,9,1019.64,407.88,False
476,9919,2020-04-18,1,2,159.98,64.0,False
477,1110,2025-02-20,2,4,289.69,115.88,False
477,8066,2025-01-05,1,3,389.7,155.88,False
477,4530,2024-12-28,2,4,429.6,171.84,False
477,10291,2023-06-11,1,1,49.9,19.96,False
477,12307,2022-10-11,3,5,459.86,183.96,False
477,14416,2022-09-10,3,4,291.78,116.72,False
477,10934,2022-08-16,1,3,299.7,119.88,False
477,1341,2022-05-21,4,7,789.93,316.0,False
477,12848,2021-12-31,1,3,899.97,360.0,False
477,12428,2021-09-14,1,2,179.98,72.0,False
477,9751,2021-09-13,4,6,504.76,201.92,False
477,581,2021-07-04,4,10,749.63,299.88,False
477,2851,2021-02-23,2,4,379.96,152.0,False
477,6738,2020-10-27,3,7,625.93,250.4,False
477,5420,2020-03-31,4,8,499.56,199.84,True
478,13082,2025-11-12,1,2,259.98,104.0,False
478,8984,2025-09-10,1,1,19.99,8.0,False
478,14391,2025-08-01,1,2,599.98,240.0,False
478,5617,2025-07-31,1,1,299.99,120.0,False
478,9316,2025-07-21,2,5,889.95,356.0,False
478,807,2025-01-13,1,3,209.97,84.0,False
478,6815,2024-11-26,3,6,739.94,296.0,False
478,14673,2024-01-10,2,4,189.78,75.92,False
478,7916,2023-09-14,1,2,239.8,95.92,False
478,13758,2023-08-29,1,1,119.99,48.0,False
478,14653,2022-12-25,4,12,1589.61,635.88,False
478,4158,2022-11-26,1,3,359.7,143.88,False
478,8381,2021-08-01,4,8,1124.56,449.84,False
478,9572,2021-05-10,3,6,569.94,228.0,False
478,5489,2021-03-17,4,8,799.74,319.92,True
478,1380,2020-02-10,3,6,1079.67,431.88,False
478,10773,2020-01-27,3,8,929.92,372.0,False
478,12144,2020-01-08,2,6,1199.4,479.76,False
479,501,2024-10-30,1,1,199.9,79.96,False
479,12384,2024-10-28,2,3,141.88,56.76,False
479,2691,2024-05-18,4,10,639.36,255.76,False
479,11717,2023-02-06,2,4,579.96,232.0,False
479,11909,2023-01-07,4,8,1224.92,490.0,True
479,7435,2022-12-17,2,4,769.96,308.0,False
479,9591,2022-07-07,3,4,439.87,175.96,False
479,4280,2022-05-05,2,4,339.96,136.0,False
479,286,2022-04-29,1,2,499.98,200.0,False
479,1338,2022-01-15,1,3,389.97,156.0,False
479,1192,2021-09-02,3,5,519.59,207.84,False
479,4879,2021-06-09,4,9,369.91,148.0,False
479,6084,2021-04-14,4,7,859.93,344.0,False
479,10753,2021-03-10,3,6,464.94,186.0,False
479,4123,2020-10-11,4,8,909.65,363.88,False
479,9620,2020-08-03,1,2,179.8,71.92,False
479,14528,2020-04-15,3,4,549.96,220.0,False
480,4259,2025-11-12,3,4,414.6,165.84,False
480,4025,2025-10-10,2,6,539.94,216.0,False
480,5851,2025-08-18,1,1,129.9,51.96,False
480,10704,2025-05-22,2,3,349.97,140.0,False
480,6342,2025-05-09,4,7,779.75,311.92,False
480,10311,2024-12-19,3,5,684.59,273.84,False
480,14684,2024-12-15,3,7,789.66,315.88,False
480,2845,2024-07-12,3,6,289.58,115.84,False
480,369,2024-06-18,3,5,136.95,54.8,False
480,4873,2023-11-11,2,4,779.96,312.0,False
480,4372,2023-10-22,1,1,299.99,120.0,True
480,12421,2023-08-23,3,5,344.86,137.96,False
480,9094,2023-08-08,1,1,159.99,64.0,False
480,1601,2022-12-05,1,2,499.98,200.0,False
480,2341,2022-09-16,4,10,547.9,219.2,False
480,9258,2021-08-28,2,5,639.68,255.88,False
480,4708,2021-05-17,4,8,909.74,363.92,False
480,7058,2021-02-20,1,2,39.98,16.0,False
480,5839,2021-02-03,3,4,599.96,240.0,False
480,3795,2021-01-16,2,4,279.96,112.0,False
480,10654,2020-11-04,4,9,944.91,378.0,False
480,11581,2020-10-31,2,6,809.94,324.0,False
480,7571,2020-10-29,1,2,359.98,144.0,False
480,1728,2020-05-05,4,12,1484.61,593.88,False
481,9780,2025-11-24,3,6,449.94,180.0,False
481,5800,2025-06-22,4,10,1104.45,441.8,False
481,2625,2025-02-14,4,11,499.71,199.92,False
481,1016,2024-11-20,4,10,2139.45,855.8,False
481,4122,2024-11-09,3,4,469.87,187.96,False
481,1343,2024-11-02,4,8,449.83,179.96,False
481,8396,2024-10-07,3,6,579.4,231.76,False
481,14216,2024-03-16,2,3,729.88,291.96,False
481,2441,2023-12-23,2,6,779.67,311.88,False
481,4245,2023-11-20,1,2,799.98,320.0,False
481,4417,2023-11-18,1,3,539.97,216.0,True
481,13318,2023-09-08,1,1,34.99,14.0,False
481,11964,2023-05-30,3,5,175.77,70.32,False
481,2078,2022-09-18,1,3,299.7,119.88,False
481,7316,2022-08-26,3,4,274.78,109.92,False
481,9511,2022-07-08,3,6,939.94,376.0,False
481,5828,2022-06-11,3,7,899.66,359.88,False
481,5374,2021-03-04,4,9,2219.82,887.96,False
481,4005,2020-09-08,4,4,574.87,229.96,False
481,13286,2020-08-28,1,2,39.98,16.0,False
481,11026,2020-08-20,4,9,1534.64,613.88,False
481,6171,2020-05-30,4,8,1059.65,423.88,False
481,6423,2020-03-26,1,1,34.99,14.0,False
481,11356,2020-02-24,2,5,989.95,396.0,False
482,13518,2025-08-06,2,3,289.88,115.96,False
482,5498,2024-05-31,4,5,839.86,335.96,False
482,13983,2024-02-29,2,2,249.8,99.92,True
482,14537,2024-02-14,2,3,354.97,142.0,False
482,5710,2023-02-26,2,3,159.97,64.0,False
482,13155,2023-02-12,1,3,299.7,119.88,False
482,11116,2022-11-30,1,3,1199.97,480.0,False
482,4534,2022-10-23,1,3,479.97,192.0,False
482,10136,2022-04-22,4,7,364.39,145.76,False
482,5011,2022-04-11,4,8,949.38,379.76,False
482,13017,2022-01-10,1,3,269.97,108.0,False
482,6842,2021-11-24,4,10,869.63,347.88,False
482,8141,2021-08-07,3,5,1319.86,527.96,False
482,948,2021-04-28,3,6,1224.67,489.88,False
482,1396,2021-01-25,4,9,989.64,395.88,False
482,1662,2020-06-27,4,8,579.56,231.84,False
482,11221,2020-03-26,2,5,769.77,307.92,False
482,8110,2020-03-05,4,8,1599.47,639.8,False
483,11619,2025-08-15,2,6,569.67,227.88,False
483,1731,2025-05-23,1,2,259.98,104.0,False
483,2637,2025-01-08,3,7,619.84,247.96,False
483,14079,2024-11-02,2,5,719.68,287.88,False
483,11761,2024-09-09,1,1,199.99,80.0,False
483,9377,2024-04-26,1,2,179.8,71.92,False
483,14513,2023-05-30,1,3,389.7,155.88,False
